"IterationNo","AUC_at_Value_0.1","AUC_at_0.5","AUC_ratio"
419,0.707367575485517,0.499766639157577,1.41539574685873
420,0.659690970089307,0.499766639157577,1.31999801187471
421,0.730916694230497,0.499766639157577,1.4625159763816
422,0.833517459717431,0.499974071017509,1.66712137295664
423,0.580056230213108,0.499941659789394,1.16024783863274
424,0.699154656712186,0.499766639157577,1.3989622394378
425,0.629441950574115,0.499766639157577,1.25947172391323
426,0.759944242309691,0.499941659789394,1.52006584654263
427,0.751078297027832,0.499766639157577,1.5028580104784
428,0.636639417851911,0.499941659789394,1.27342741975154
429,0.718838538959505,0.499941659789394,1.43784484626131
430,0.650172470821717,0.499766639157577,1.30095212421075
431,0.783585030477721,0.499766639157577,1.56790183474142
432,0.571190284931248,0.499766639157577,1.14291399260676
433,0.831616973018948,0.499941659789394,1.66342803552174
434,0.731190757454047,0.499941659789394,1.46255216611088
435,0.59752445305486,0.499766639157577,1.19560692178667
436,0.691778103293484,0.499766639157577,1.38420224379036
437,0.602979728771913,0.499766639157577,1.20652256778947
438,0.672448613145584,0.499766639157577,1.34552521208516
439,0.724538581486557,0.499941659789394,1.44924626163736
440,0.669605443462647,0.499941659789394,1.33936716485025
441,0.744022586589803,0.499941659789394,1.48821881917828
442,0.692347020743751,0.499766639157577,1.38534060999108
443,0.724314133156925,0.499941659789394,1.44879731259453
444,0.384963852005859,0.499766639157577,0.770287213757939
445,0.672069649860606,0.499766639157577,1.34476693160926
446,0.67951802674479,0.499941659789394,1.35919464489326
447,0.78697538156216,0.499941659789394,1.5741344337931
448,0.750997968151963,0.499766639157577,1.50269727770919
449,0.655508670793366,0.499766639157577,1.31162950752038
450,0.895282332372537,0.499766639157577,1.7914007503215
451,0.718212918773331,0.499766639157577,1.43709656167521
452,0.782562963662997,0.499766639157577,1.56585674662501
453,0.735760289183953,0.499985414947349,1.47156350403028
454,0.675728393895005,0.499766639157577,1.35208783650312
455,0.730916694230497,0.499766639157577,1.4625159763816
456,0.69478665595615,0.499766639157577,1.39022215874054
457,0.627374190804706,0.499766639157577,1.25533427333651
458,0.546605396210367,0.499941659789394,1.09333836360153
459,0.788909417379389,0.499974071017509,1.57790066147603
460,0.542815763360582,0.499766639157577,1.08613845108903
461,0.69900014175684,0.499766639157577,1.3986530652288
462,0.689156546803383,0.499766639157577,1.378956682593
463,0.581612720313755,0.499941659789394,1.16336118210026
464,0.668851769597883,0.499766639157577,1.33832816597227
465,0.764101025374474,0.499766639157577,1.52891562882722
466,0.624454944951094,0.499766639157577,1.24949305540621
467,0.652587534848556,0.499941659789394,1.30532737584515
468,0.752720313755139,0.499766639157577,1.50614357737833
469,0.614542361668951,0.499766639157577,1.22965863168627
470,0.608315928743562,0.499766639157577,1.2171999510991
471,0.732311581533809,0.499766639157577,1.46530705364451
472,0.764127486651231,0.499766639157577,1.52896857609237
473,0.70498180787223,0.499766639157577,1.41062198361333
474,0.692556348343808,0.499766639157577,1.38575946067789
475,0.70445730756509,0.499941659789394,1.40907902706458
476,0.760186173982895,0.499766639157577,1.52108227004565
477,0.738347115248311,0.499766639157577,1.4773837575331
478,0.708296082785994,0.499766639157577,1.41725362857337
479,0.799324764919907,0.499766639157577,1.5993960026369
480,0.799324764919907,0.499766639157577,1.5993960026369
481,0.701040495203894,0.499766639157577,1.40273567756661
482,0.717873647403487,0.499974071017509,1.43582175360119
483,0.72608514860842,0.499766639157577,1.45284837305734
484,0.626495298398148,0.499766639157577,1.25357566774403
485,0.645553560459292,0.499766639157577,1.29170998998144
486,0.74082927751264,0.499766639157577,1.48235040010155
487,0.738199924396352,0.499985414947349,1.47644291678806
488,0.628578178897132,0.499766639157577,1.25774337390083
489,0.655697679913056,0.499941659789394,1.31154839184491
490,0.668452487832538,0.499766639157577,1.33752922956063
491,0.571190284931248,0.499766639157577,1.14291399260676
492,0.692374427066106,0.499766639157577,1.38539544822999
493,0.726551528611255,0.499941659789394,1.45327262568461
494,0.530058120304305,0.499766639157577,1.06061125087859
495,0.670380853376175,0.499766639157577,1.34138776150843
496,0.787960119075745,0.499941659789394,1.57610413864626
497,0.798278126919624,0.499941659789394,1.596742562434
498,0.653208429806738,0.499766639157577,1.30702687739984
499,0.73717053347824,0.499766639157577,1.47502949520768
500,0.860641685961348,0.499941659789394,1.72148423542839
501,0.689683882247318,0.499766639157577,1.38001184594849
502,0.804398242215187,0.499974071017509,1.60887991766881
503,0.758754902424042,0.499974071017509,1.51758850389958
504,0.620372347965789,0.499941659789394,1.24088948343918
505,0.662625336672494,0.499766639157577,1.32586948538509
506,0.630013703161178,0.499941659789394,1.26017444400728
507,0.771086802438218,0.499974071017509,1.54225358300874
508,0.765705712800643,0.499974071017509,1.53149084559993
509,0.646307234324056,0.499941659789394,1.2927653090489
510,0.579542125407551,0.499766639157577,1.15962547316973
511,0.81273779709871,0.499766639157577,1.62623459314669
512,0.696308084865095,0.499990665566303,1.39264216878217
513,0.723316637527761,0.499766639157577,1.44730876544102
514,0.81506733449889,0.499941659789394,1.63032489599336
515,0.711235647119974,0.499766639157577,1.42313550243941
516,0.568750649718849,0.499766639157577,1.1380324438573
517,0.789939517081699,0.499766639157577,1.58061674227245
518,0.760964419033218,0.499766639157577,1.52263948693319
519,0.643912488777583,0.499766639157577,1.28842631405526
520,0.566113972499173,0.499766639157577,1.13275662707986
521,0.695185937721495,0.499766639157577,1.39102109515218
522,0.736464111893399,0.499941659789394,1.47310010572762
523,0.681711005055994,0.499766639157577,1.36405864586141
524,0.549045031422766,0.499941659789394,1.09821820340809
525,0.733827434673723,0.499941659789394,1.46782613591925
526,0.788610310447479,0.499941659789394,1.57740467313664
527,0.542815763360582,0.499766639157577,1.08613845108903
528,0.668455322969333,0.499941659789394,1.33706665543921
529,0.804952038935879,0.499974071017509,1.60998756855071
530,0.831614137882153,0.499766639157577,1.6640049029362
531,0.631614137882153,0.499766639157577,1.26381812708992
532,0.665443935169872,0.499766639157577,1.33150931461045
533,0.718742380569863,0.499985414947349,1.43752669394476
